MARKET_CD,HSN_CD,HSN_NM,TOWN_CD,TOWN_NM,ZIP,STORE_CD,STORE_NM,ADDR,ISOPEN
HL,06,桃園市,334,八德區,334,3099,八德桃昂店,桃園市八德區長興路５７６、５７８號,Y
HL,14,台南市,710,永康區,710,3101,永康南俊店,台南市永康區中正路８９０號一樓,Y
HL,01,台北市,114,內湖區,114,3105,北市康湖店,台北市內湖區安康路１４２號,Y
HL,05,新竹縣,304,新豐鄉,304,3107,竹縣竹寶店,新竹縣新豐鄉新和路１２８號,Y
HL,14,台南市,702,南區,702,3109,台南華文店,台南市南區永華路２６９號&文南路３４９號,Y
HL,01,台北市,112,北投區,112,3118,北市北功店,台北市北投區立德路６０號及立功街１３５號,Y
HL,06,桃園市,334,八德區,334,3119,八德桃爾店,桃園市八德區廣福路２８１、２８３號,Y
HL,06,桃園市,325,龍潭區,325,3125,桃縣桃豪店,桃園市龍潭區中正路上華段１０８、１１０號,Y
HL,16,高雄市,812,小港區,812,3126,高市高旅店,高雄市小港區博學路５７９&５８１號,Y
HL,02,基隆市,200,仁愛區,200,3128,基隆隆五店,基隆市仁愛區仁五路３５號一樓,Y
HL,06,桃園市,320,中壢區,320,3131,中壢桃茁店,桃園市中壢區西園路１１２號,Y
HL,06,桃園市,325,龍潭區,325,3132,桃縣桃夏店,桃園市龍潭區中豐路高平段３２１、３２７號,Y
HL,08,台中市,428,大雅區,428,3135,中縣中勇店,台中市大雅區平和路８３號,Y
HL,10,彰化縣,503,花壇鄉,503,3138,彰縣彰壇店,彰化縣花壇鄉番花路５號,Y
HL,06,桃園市,330,桃園區,330,3141,桃市桃磐店,桃園市桃園區建新街２７７號,Y
HL,26,新竹市,381,東區,300,3143,新竹實中店,新竹市東區介壽路３００號,Y
HL,14,台南市,702,南區,702,3146,台南南都店,台南市南區德興路１號、３號及新都路４６７號,Y
HL,03,新北市,220,板橋區,220,3147,北縣板明店,新北市板橋區陽明街５２號+自由路１號,Y
HL,06,桃園市,330,桃園區,330,3150,桃市桃版店,桃園市桃園區龍壽街２０２-８號,Y
HL,06,桃園市,320,中壢區,320,3155,中壢桃杰店,桃園市中壢區吉林路６９、７１號,Y
HL,06,桃園市,320,中壢區,320,3156,中壢壢民店,桃園市中壢區義民路二段１５７號,Y
HL,11,南投縣,540,南投市,540,3158,南投投興店,南投縣南投市光華十路６-１號,Y
HL,05,新竹縣,303,湖口鄉,303,3163,竹縣竹賀店,新竹縣湖口鄉文化路６５號,Y
HL,13,雲林縣,632,虎尾鎮,632,3169,雲縣雲內店,雲林縣虎尾鎮埒內８０、８１號,Y
HL,07,苗栗縣,351,頭份市,351,3179,苗縣頭正店,苗栗縣頭份市中正一路１８５號,Y
HL,03,新北市,220,板橋區,220,3183,北縣板好店,新北市板橋區中正路３４１巷３７號,Y
HL,05,新竹縣,307,芎林鄉,307,3187,竹縣富林店,新竹縣芎林鄉文德路５１號及綠獅段７１５-２地號,Y
HL,14,台南市,725,將軍區,725,3205,南縣南歐店,台南市將軍區西華村５鄰西華６７-２３號,Y
HL,01,台北市,114,內湖區,114,3206,北市湖潤店,台北市內湖區舊宗路一段１８８號,Y
HL,26,新竹市,382,北區,300,3218,新竹竹湳店,新竹市北區武陵路１２３號,Y
HL,11,南投縣,544,國姓鄉,544,3219,南投國姓店,南投縣國姓鄉中正路一段１００-１號,Y
HL,06,桃園市,333,龜山區,333,3220,桃縣桃耕店,桃園市龜山區忠義路一段１０４１號,Y
HL,26,新竹市,382,北區,300,3221,新竹竹鵬店,新竹市北區延平路一段３９３號,Y
HL,01,台北市,104,中山區,104,3225,北市大同店,台北市中山區中山北路三段４０號,Y
HL,03,新北市,248,五股區,248,3227,北縣五維店,新北市五股區四維路１５３號,Y
HL,06,桃園市,326,楊梅區,326,3235,桃縣楊福店,桃園市楊梅區福德街６６、６８號,Y
HL,26,新竹市,381,東區,300,3240,新竹竹賓店,新竹市東區中華路二段２０６號,Y
HL,06,桃園市,330,桃園區,330,3242,桃市桃都店,桃園市桃園區樹仁二街４６、５０號,Y
HL,03,新北市,244,林口區,244,3243,北縣醒吾店,新北市林口區粉寮路一段１０１號(醒吾科技大學內生活大樓一樓餐飲中心美食廣場),Y
HL,16,高雄市,807,三民區,807,3247,高市科工店,高雄市三民區九如一路５３３、５３５號,Y
HL,01,台北市,112,北投區,112,3257,北市北武店,台北市北投區學園路２號,Y
HL,10,彰化縣,508,和美鎮,508,3266,彰縣彰新店,彰化縣和美鎮彰新路三段１８３、１８５、１８７號,Y
HL,06,桃園市,328,觀音區,328,3270,桃縣觀坪店,桃園市觀音區忠愛路三段２號,Y
HL,01,台北市,106,大安區,106,3271,北市臨江店,台北市大安區臨江街４０巷２號,Y
HL,06,桃園市,334,八德區,334,3276,八德桃壯店,桃園市八德區國際路８５號,Y
HL,16,高雄市,802,苓雅區,802,3277,高市雅福店,高雄市苓雅區福德二路５號,Y
HL,06,桃園市,326,楊梅區,326,3279,桃縣楊賀店,桃園市楊梅區幼獅路二段１號,Y
HL,16,高雄市,830,鳳山區,830,3282,鳳山鳳育店,高雄市鳳山區鳳育路２號及和成路５１９－１號,Y
HL,08,台中市,406,北屯區,406,3285,台中中軍店,台中市北屯區軍功路二段１３０號,Y
HL,05,新竹縣,302,竹北市,302,3289,竹北北冠店,新竹縣竹北市縣政九路１６１號,Y
HL,12,嘉義縣,613,朴子市,613,3290,朴子松梅店,嘉義縣朴子市松華里牛挑灣３５１號,Y
HL,10,彰化縣,503,花壇鄉,503,3293,彰縣彰花店,彰化縣花壇鄉中山路一段７２號,Y
HL,06,桃園市,320,中壢區,320,3296,中壢壢聖店,桃園市中壢區中正路二段３５９號,Y
HL,01,台北市,110,信義區,110,3301,北市信誠店,台北市信義區松山路５３７號及５４１巷１號,Y
HL,07,苗栗縣,351,頭份市,351,3315,苗縣頭軒店,苗栗縣頭份市忠孝二路１２８號,Y
HL,04,宜蘭縣,260,宜蘭市,260,3316,宜蘭校舍店,宜蘭縣宜蘭市東村里１６鄰陽明二路６９號,Y
HL,03,新北市,235,中和區,235,3318,北縣自治店,新北市中和區自治街３８號及４０號,Y
HL,08,台中市,436,清水區,436,3321,中縣甲南店,台中市清水區菁埔里中山路５６３號,Y
HL,08,台中市,406,北屯區,406,3327,台中中竹店,台中市北屯區后庄路４８１號,Y
HL,06,桃園市,330,桃園區,330,3336,桃市桃法店,桃園市桃園區健行路１０３號,Y
HL,05,新竹縣,310,竹東鎮,310,3337,竹縣東竹店,新竹縣竹東鎮竹中路１３１號,Y
HL,10,彰化縣,511,社頭鄉,511,3338,彰縣彰鳳店,彰化縣社頭鄉山腳路三段２３０號,Y
HL,01,台北市,115,南港區,115,3340,北市港醫店,台北市南港區同德路８７號,Y
HL,26,新竹市,381,東區,300,3344,新竹力行店,新竹市東區力行路１６之１號６樓,Y
HL,03,新北市,239,鶯歌區,239,3347,北縣鶯國店,新北市鶯歌區大湖路５３２、５３４號,Y
HL,16,高雄市,807,三民區,807,3350,高市高應大店,高雄市三民區建工路４１５號,Y
HL,16,高雄市,831,大寮區,831,3356,高縣翁園店,高雄市大寮區萬丹路１１１２號,Y
HL,03,新北市,242,新莊區,242,3358,北縣莊月店,新北市新莊區中和街１９號,Y
HL,03,新北市,241,三重區,241,3362,北縣重武店,新北市三重區安慶街２０３之１號,Y
HL,26,新竹市,382,北區,300,3365,新竹竹磐店,新竹市北區西大路７３４號,Y
HL,08,台中市,433,沙鹿區,433,3366,中縣中航店,台中市沙鹿區中航路一段３１０號,Y
HL,08,台中市,414,烏日區,414,3377,中縣中分店,台中市烏日區五光路７０８號,Y
HL,03,新北市,242,新莊區,242,3380,北縣莊勝店,新北市新莊區幸福路５６２號,Y
HL,16,高雄市,812,小港區,812,3386,高市東林店,高雄市小港區東林路１２之５號,Y
HL,05,新竹縣,303,湖口鄉,303,3389,竹縣湖丰店,新竹縣湖口鄉光復東路３３５、３３５-１號,Y
HL,13,雲林縣,647,莿桐鄉,647,3390,雲縣雲好店,雲林縣莿桐鄉義和村三和路１３７-１、１３７-２號,Y
HL,04,宜蘭縣,270,蘇澳鎮,270,3392,宜蘭新馬店,宜蘭縣蘇澳鎮馬賽路４３９號,Y
HL,01,台北市,105,松山區,105,3395,北市松清店,台北市松山區南京東路５段２５０巷３-１號,Y
HL,08,台中市,421,后里區,421,3396,中縣中冠店,台中市后里區甲后路８９７號,Y
HL,02,基隆市,206,七堵區,206,3398,基隆百福店,基隆市七堵區百五街４３號、福二街２０６號,Y
HL,03,新北市,220,板橋區,220,3399,北縣板成店,新北市板橋區莊敬路７７號,Y
HL,16,高雄市,831,大寮區,831,3401,高縣高金店,高雄市大寮區萬丹路６０９號,Y
