MARKET_CD,HSN_CD,HSN_NM,TOWN_CD,TOWN_NM,ZIP,STORE_CD,STORE_NM,ADDR,ISOPEN
OK,A,台北市,,大安區,106,1280,和平籃球館門市,台北市大安區敦南街76巷28號1樓,Y
OK,F,新北市,,三峽區,237,1283,三峽弘園店,新北市三峽區弘園街43號1樓,Y
OK,I,嘉義市,,西區,600,1286,嘉義國華店,嘉義市西區文化路167號,Y
OK,N,彰化縣,,田尾鄉,522,1288,田尾光復店,彰化縣田尾鄉光復路１段96號1樓,Y
OK,B,台中市,,西屯區,407,1289,台中榮總門市,台中市西屯區臺灣大道４段1650號(門診大樓二樓),Y
OK,F,新北市,,新店區,231,1290,新店達觀店,新北市新店區達觀路6號B1,Y
OK,J,新竹縣,,竹北市,302,1291,竹北豐田店,新竹縣竹北市中正西路1128號1樓,Y
OK,T,屏東縣,,潮州鎮,920,1293,潮州太平店,屏東縣潮州鎮太平路56、58號1樓,Y
OK,F,新北市,,新店區,231,1294,新店日興店,新北市新店區安康路３段454號1樓,Y
OK,C,基隆市,,安樂區,204,1296,基隆武隆店,基隆市安樂區武隆街103巷1號1樓,Y
OK,P,雲林縣,,斗南鎮,630,1298,斗南南昌店,雲林縣斗南鎮南昌西路南昌西路,Y
OK,H,桃園市,,楊梅區,326,1299,楊梅金山店,桃園市楊梅區環東路環東路,Y
OK,B,台中市,,北區,404,1301,台中武昌店,台中市北區武昌路201之1號1樓+B1,Y
OK,H,桃園市,,桃園區,330,1305,桃園運動中心門市,桃園市桃園區中山東路233號1樓,Y
OK,B,台中市,,北屯區,406,1306,台中崇德店,台中市北屯區崇德六路67號,Y
OK,F,新北市,,永和區,234,1307,永和保福店,新北市永和區仁愛路202巷16號1樓,Y
OK,P,雲林縣,,古坑鄉,646,1309,雲林古坑店,雲林縣古坑鄉中山路102號1樓,Y
OK,E,高雄市,,鹽埕區,803,1310,高雄鹽埕埔店,高雄市鹽埕區大勇路89.91號,Y
OK,G,宜蘭縣,,宜蘭市,260,1312,宜蘭東門店,宜蘭縣宜蘭市聖後街106號1樓,Y
OK,B,台中市,,烏日區,414,1314,烏日五光店,台中市烏日區五光路663、665號,Y
OK,G,宜蘭縣,,礁溪鄉,262,1316,礁溪德陽店,宜蘭縣礁溪鄉德陽路92號1樓,Y
